Id,Prediction
fjlm0_sx413_262,s
fjlm0_sx413_263,s
fjlm0_sx413_264,sil
fjlm0_sx413_265,sil
fjlm0_sx413_266,sil
fjlm0_sx413_267,sil
fjlm0_sx413_268,sil
fjlm0_sx413_269,ch
fjlm0_sx413_270,t
fjlm0_sx413_271,t
fjlm0_sx413_272,ch
fjlm0_sx413_273,ch
fjlm0_sx413_274,hh
fjlm0_sx413_275,hh
fjlm0_sx413_276,k
fjlm0_sx413_277,ae
fjlm0_sx413_278,er
fjlm0_sx413_279,er
fjlm0_sx413_280,er
fjlm0_sx413_281,er
fjlm0_sx413_282,er
fjlm0_sx413_283,er
fjlm0_sx413_284,er
fjlm0_sx413_285,sh
fjlm0_sx413_286,s
fjlm0_sx413_287,s
fjlm0_sx413_288,s
fjlm0_sx413_289,s
fjlm0_sx413_290,s
fjlm0_sx413_291,s
fjlm0_sx413_292,s
fjlm0_sx413_293,s
fjlm0_sx413_294,s
fjlm0_sx413_295,s
fjlm0_sx413_296,s
fjlm0_sx413_297,s
fjlm0_sx413_298,sil
fjlm0_sx413_299,sil
fjlm0_sx413_300,sil
fjlm0_sx413_301,sil
fjlm0_sx413_302,sil
fjlm0_sx413_303,k
fjlm0_sx413_304,k
fjlm0_sx413_305,k
fjlm0_sx413_306,eh
fjlm0_sx413_307,r
fjlm0_sx413_308,er
fjlm0_sx413_309,eh
fjlm0_sx413_310,er
fjlm0_sx413_311,er
fjlm0_sx413_312,ae
fjlm0_sx413_313,eh
fjlm0_sx413_314,er
fjlm0_sx413_315,eh
fjlm0_sx413_316,eh
fjlm0_sx413_317,ay
fjlm0_sx413_318,er
fjlm0_sx413_319,er
fjlm0_sx413_320,er
fjlm0_sx413_321,er
fjlm0_sx413_322,er
fjlm0_sx413_323,er
fjlm0_sx413_324,er
fjlm0_sx413_325,er
fjlm0_sx413_326,er
fjlm0_sx413_327,er
fjlm0_sx413_328,er
fjlm0_sx413_329,sil
fjlm0_sx413_330,sil
fjlm0_sx413_331,sil
fjlm0_sx413_332,sil
fjlm0_sx413_333,sil
fjlm0_sx413_334,sil
fjlm0_sx413_335,sil
fjlm0_sx413_336,sil
fjlm0_sx413_337,sil
fjlm0_sx413_338,sil
fjlm0_sx53_1,sil
fjlm0_sx53_2,sil
fjlm0_sx53_3,sil
fjlm0_sx53_4,sil
fjlm0_sx53_5,sil
fjlm0_sx53_6,sil
fjlm0_sx53_7,sil
fjlm0_sx53_8,sil
fjlm0_sx53_9,sil
fjlm0_sx53_10,sil
fjlm0_sx53_11,sil
fjlm0_sx53_12,sil
fjlm0_sx53_13,d
fjlm0_sx53_14,d
fjlm0_sx53_15,ey
fjlm0_sx53_16,iy
fjlm0_sx53_17,iy
fjlm0_sx53_18,iy
fjlm0_sx53_19,iy
fjlm0_sx53_20,iy
fjlm0_sx53_21,iy
fjlm0_sx53_22,iy
fjlm0_sx53_23,iy
fjlm0_sx53_24,iy
fjlm0_sx53_25,iy
fjlm0_sx53_26,sil
fjlm0_sx53_27,l
fjlm0_sx53_28,dx
fjlm0_sx53_29,l
fjlm0_sx53_30,ih
fjlm0_sx53_31,ih
fjlm0_sx53_32,ih
fjlm0_sx53_33,ih
fjlm0_sx53_34,n
fjlm0_sx53_35,n
fjlm0_sx53_36,n
fjlm0_sx53_37,n
fjlm0_sx53_38,n
fjlm0_sx53_39,l
fjlm0_sx53_40,ih
fjlm0_sx53_41,ih
fjlm0_sx53_42,ih
fjlm0_sx53_43,ih
fjlm0_sx53_44,ih
fjlm0_sx53_45,ih
fjlm0_sx53_46,z
fjlm0_sx53_47,s
fjlm0_sx53_48,s
fjlm0_sx53_49,s
fjlm0_sx53_50,s
fjlm0_sx53_51,s
fjlm0_sx53_52,s
fjlm0_sx53_53,s
fjlm0_sx53_54,s
fjlm0_sx53_55,s
fjlm0_sx53_56,s
fjlm0_sx53_57,s
fjlm0_sx53_58,s
fjlm0_sx53_59,s
fjlm0_sx53_60,s
fjlm0_sx53_61,s
fjlm0_sx53_62,s
fjlm0_sx53_63,ih
fjlm0_sx53_64,eh
fjlm0_sx53_65,ih
fjlm0_sx53_66,ih
fjlm0_sx53_67,ih
fjlm0_sx53_68,ih
fjlm0_sx53_69,ih
fjlm0_sx53_70,n
fjlm0_sx53_71,sil
fjlm0_sx53_72,sil
fjlm0_sx53_73,sil
fjlm0_sx53_74,sil
fjlm0_sx53_75,sil
fjlm0_sx53_76,p
fjlm0_sx53_77,p
fjlm0_sx53_78,f
fjlm0_sx53_79,f
fjlm0_sx53_80,l
fjlm0_sx53_81,l
fjlm0_sx53_82,l
fjlm0_sx53_83,l
fjlm0_sx53_84,l
fjlm0_sx53_85,l
fjlm0_sx53_86,l
fjlm0_sx53_87,l
fjlm0_sx53_88,l
fjlm0_sx53_89,sil
fjlm0_sx53_90,sil
fjlm0_sx53_91,z
fjlm0_sx53_92,sil
fjlm0_sx53_93,m
fjlm0_sx53_94,l
fjlm0_sx53_95,l
fjlm0_sx53_96,l
fjlm0_sx53_97,l
fjlm0_sx53_98,l
fjlm0_sx53_99,l
fjlm0_sx53_100,l
fjlm0_sx53_101,l
fjlm0_sx53_102,ah
fjlm0_sx53_103,ah
fjlm0_sx53_104,ah
fjlm0_sx53_105,sil
fjlm0_sx53_106,sil
fjlm0_sx53_107,v
fjlm0_sx53_108,sil
fjlm0_sx53_109,sil
fjlm0_sx53_110,sil
fjlm0_sx53_111,k
fjlm0_sx53_112,k
fjlm0_sx53_113,k
fjlm0_sx53_114,k
fjlm0_sx53_115,k
fjlm0_sx53_116,k
fjlm0_sx53_117,hh
fjlm0_sx53_118,hh
fjlm0_sx53_119,ae
fjlm0_sx53_120,ae
fjlm0_sx53_121,ae
fjlm0_sx53_122,eh
fjlm0_sx53_123,ae
fjlm0_sx53_124,ae
fjlm0_sx53_125,eh
fjlm0_sx53_126,ey
fjlm0_sx53_127,sil
fjlm0_sx53_128,sil
fjlm0_sx53_129,sil
fjlm0_sx53_130,sil
fjlm0_sx53_131,dx
fjlm0_sx53_132,b
fjlm0_sx53_133,b
fjlm0_sx53_134,iy
fjlm0_sx53_135,ih
fjlm0_sx53_136,iy
fjlm0_sx53_137,ih
fjlm0_sx53_138,ih
fjlm0_sx53_139,ih
fjlm0_sx53_140,ih
fjlm0_sx53_141,eh
fjlm0_sx53_142,l
fjlm0_sx53_143,l
fjlm0_sx53_144,l
fjlm0_sx53_145,l
fjlm0_sx53_146,l
fjlm0_sx53_147,l
fjlm0_sx53_148,l
fjlm0_sx53_149,l
fjlm0_sx53_150,ey
fjlm0_sx53_151,ey
fjlm0_sx53_152,ey
fjlm0_sx53_153,ey
fjlm0_sx53_154,ae
fjlm0_sx53_155,ae
fjlm0_sx53_156,ae
fjlm0_sx53_157,ae
fjlm0_sx53_158,ae
fjlm0_sx53_159,ae
fjlm0_sx53_160,ae
fjlm0_sx53_161,ey
fjlm0_sx53_162,r
fjlm0_sx53_163,r
fjlm0_sx53_164,er
fjlm0_sx53_165,ey
fjlm0_sx53_166,ey
fjlm0_sx53_167,ey
fjlm0_sx53_168,iy
fjlm0_sx53_169,iy
fjlm0_sx53_170,iy
fjlm0_sx53_171,sil
fjlm0_sx53_172,sil
fjlm0_sx53_173,ay
fjlm0_sx53_174,sil
fjlm0_sx53_175,sil
fjlm0_sx53_176,sil
fjlm0_sx53_177,sil
fjlm0_sx53_178,sil
fjlm0_sx53_179,sil
fjlm0_sx53_180,k
fjlm0_sx53_181,t
fjlm0_sx53_182,k
fjlm0_sx53_183,t
fjlm0_sx53_184,k
fjlm0_sx53_185,k
fjlm0_sx53_186,ey
fjlm0_sx53_187,ih
fjlm0_sx53_188,ih
fjlm0_sx53_189,ih
fjlm0_sx53_190,n
fjlm0_sx53_191,n
fjlm0_sx53_192,n
fjlm0_sx53_193,n
fjlm0_sx53_194,n
fjlm0_sx53_195,sil
fjlm0_sx53_196,sil
fjlm0_sx53_197,sil
fjlm0_sx53_198,sil
fjlm0_sx53_199,sil
fjlm0_sx53_200,k
fjlm0_sx53_201,k
fjlm0_sx53_202,k
fjlm0_sx53_203,k
fjlm0_sx53_204,f
fjlm0_sx53_205,hh
fjlm0_sx53_206,hh
fjlm0_sx53_207,hh
fjlm0_sx53_208,ae
fjlm0_sx53_209,ae
fjlm0_sx53_210,ae
fjlm0_sx53_211,ae
fjlm0_sx53_212,ey
fjlm0_sx53_213,ey
fjlm0_sx53_214,ey
fjlm0_sx53_215,ey
fjlm0_sx53_216,ey
fjlm0_sx53_217,iy
fjlm0_sx53_218,iy
fjlm0_sx53_219,iy
fjlm0_sx53_220,iy
fjlm0_sx53_221,iy
fjlm0_sx53_222,iy
fjlm0_sx53_223,iy
fjlm0_sx53_224,ng
fjlm0_sx53_225,ng
fjlm0_sx53_226,ng
fjlm0_sx53_227,n
fjlm0_sx53_228,n
fjlm0_sx53_229,n
fjlm0_sx53_230,n
fjlm0_sx53_231,sil
fjlm0_sx53_232,z
fjlm0_sx53_233,s
fjlm0_sx53_234,s
fjlm0_sx53_235,s
fjlm0_sx53_236,s
fjlm0_sx53_237,s
fjlm0_sx53_238,s
fjlm0_sx53_239,s
fjlm0_sx53_240,s
fjlm0_sx53_241,s
fjlm0_sx53_242,s
fjlm0_sx53_243,s
fjlm0_sx53_244,s
fjlm0_sx53_245,s
fjlm0_sx53_246,s
fjlm0_sx53_247,f
fjlm0_sx53_248,ch
fjlm0_sx53_249,ih
fjlm0_sx53_250,ih
fjlm0_sx53_251,ih
fjlm0_sx53_252,ih
fjlm0_sx53_253,ih
fjlm0_sx53_254,ih
fjlm0_sx53_255,ih
fjlm0_sx53_256,m
fjlm0_sx53_257,m
fjlm0_sx53_258,m
fjlm0_sx53_259,m
fjlm0_sx53_260,m
fjlm0_sx53_261,m
fjlm0_sx53_262,m
fjlm0_sx53_263,m
fjlm0_sx53_264,m
fjlm0_sx53_265,m
fjlm0_sx53_266,m
fjlm0_sx53_267,m
fjlm0_sx53_268,m
fjlm0_sx53_269,ah
fjlm0_sx53_270,l
fjlm0_sx53_271,l
fjlm0_sx53_272,l
fjlm0_sx53_273,aa
fjlm0_sx53_274,l
fjlm0_sx53_275,l
fjlm0_sx53_276,ow
fjlm0_sx53_277,l
fjlm0_sx53_278,l
fjlm0_sx53_279,l
fjlm0_sx53_280,l
fjlm0_sx53_281,l
fjlm0_sx53_282,l
fjlm0_sx53_283,ah
fjlm0_sx53_284,l
fjlm0_sx53_285,l
fjlm0_sx53_286,s
fjlm0_sx53_287,s
fjlm0_sx53_288,jh
fjlm0_sx53_289,sil
fjlm0_sx53_290,dh
fjlm0_sx53_291,dh
fjlm0_sx53_292,dh
fjlm0_sx53_293,s
fjlm0_sx53_294,s
fjlm0_sx53_295,s
fjlm0_sx53_296,sil
fjlm0_sx53_297,t
fjlm0_sx53_298,sil
fjlm0_sx53_299,sil
fjlm0_sx53_300,dh
fjlm0_sx53_301,ow
fjlm0_sx53_302,ow
fjlm0_sx53_303,sil
fjlm0_sx53_304,sil
fjlm0_sx53_305,th
fjlm0_sx53_306,sil
fjlm0_sx53_307,sil
fjlm0_sx53_308,sil
fmgd0_si1564_1,sil
fmgd0_si1564_2,sil
fmgd0_si1564_3,sil
fmgd0_si1564_4,sil
fmgd0_si1564_5,sil
fmgd0_si1564_6,ay
fmgd0_si1564_7,sil
fmgd0_si1564_8,sil
fmgd0_si1564_9,sil
fmgd0_si1564_10,sil
fmgd0_si1564_11,sil
fmgd0_si1564_12,sil
fmgd0_si1564_13,sil
fmgd0_si1564_14,hh
fmgd0_si1564_15,hh
fmgd0_si1564_16,hh
fmgd0_si1564_17,hh
fmgd0_si1564_18,hh
fmgd0_si1564_19,hh
fmgd0_si1564_20,ay
fmgd0_si1564_21,ae
fmgd0_si1564_22,ay
fmgd0_si1564_23,ay
fmgd0_si1564_24,ay
fmgd0_si1564_25,eh
fmgd0_si1564_26,eh
fmgd0_si1564_27,ih
fmgd0_si1564_28,z
fmgd0_si1564_29,z
fmgd0_si1564_30,v
fmgd0_si1564_31,v
fmgd0_si1564_32,t
fmgd0_si1564_33,d
fmgd0_si1564_34,sil
fmgd0_si1564_35,sil
fmgd0_si1564_36,dh
fmgd0_si1564_37,dh
fmgd0_si1564_38,dh
fmgd0_si1564_39,d
fmgd0_si1564_40,b
fmgd0_si1564_41,ih
fmgd0_si1564_42,ih
fmgd0_si1564_43,ih
fmgd0_si1564_44,ih
fmgd0_si1564_45,ih
fmgd0_si1564_46,n
fmgd0_si1564_47,n
fmgd0_si1564_48,n
fmgd0_si1564_49,n
fmgd0_si1564_50,n
fmgd0_si1564_51,m
fmgd0_si1564_52,d
fmgd0_si1564_53,m
fmgd0_si1564_54,r
fmgd0_si1564_55,g
fmgd0_si1564_56,r
fmgd0_si1564_57,r
fmgd0_si1564_58,ey
fmgd0_si1564_59,iy
fmgd0_si1564_60,r
fmgd0_si1564_61,iy
fmgd0_si1564_62,iy
fmgd0_si1564_63,iy
fmgd0_si1564_64,uw
fmgd0_si1564_65,uw
fmgd0_si1564_66,uw
fmgd0_si1564_67,uw
fmgd0_si1564_68,w
fmgd0_si1564_69,w
fmgd0_si1564_70,v
fmgd0_si1564_71,l
fmgd0_si1564_72,l
fmgd0_si1564_73,dh
fmgd0_si1564_74,ih
fmgd0_si1564_75,ah
fmgd0_si1564_76,ih
fmgd0_si1564_77,ih
fmgd0_si1564_78,ih
fmgd0_si1564_79,ih
fmgd0_si1564_80,z
fmgd0_si1564_81,v
fmgd0_si1564_82,s
fmgd0_si1564_83,v
fmgd0_si1564_84,sil
fmgd0_si1564_85,sil
fmgd0_si1564_86,sil
fmgd0_si1564_87,sil
fmgd0_si1564_88,sil
fmgd0_si1564_89,b
fmgd0_si1564_90,b
fmgd0_si1564_91,b
fmgd0_si1564_92,b
fmgd0_si1564_93,b
fmgd0_si1564_94,d
fmgd0_si1564_95,ae
fmgd0_si1564_96,ih
fmgd0_si1564_97,aw
fmgd0_si1564_98,ae
fmgd0_si1564_99,ae
fmgd0_si1564_100,ae
fmgd0_si1564_101,ae
fmgd0_si1564_102,ae
fmgd0_si1564_103,ae
fmgd0_si1564_104,ae
fmgd0_si1564_105,ae
fmgd0_si1564_106,ae
fmgd0_si1564_107,aw
fmgd0_si1564_108,ae
fmgd0_si1564_109,ae
fmgd0_si1564_110,ay
fmgd0_si1564_111,ay
fmgd0_si1564_112,n
fmgd0_si1564_113,n
fmgd0_si1564_114,dx
fmgd0_si1564_115,dx
fmgd0_si1564_116,n
fmgd0_si1564_117,n
fmgd0_si1564_118,ih
fmgd0_si1564_119,ih
fmgd0_si1564_120,ih
fmgd0_si1564_121,ih
fmgd0_si1564_122,ih
fmgd0_si1564_123,ih
fmgd0_si1564_124,sil
fmgd0_si1564_125,sil
fmgd0_si1564_126,sil
fmgd0_si1564_127,sil
fmgd0_si1564_128,sil
fmgd0_si1564_129,sil
fmgd0_si1564_130,sil
fmgd0_si1564_131,b
fmgd0_si1564_132,b
fmgd0_si1564_133,b
fmgd0_si1564_134,b
fmgd0_si1564_135,b
fmgd0_si1564_136,aa
fmgd0_si1564_137,ay
fmgd0_si1564_138,ay
fmgd0_si1564_139,ay
fmgd0_si1564_140,ay
fmgd0_si1564_141,ay
fmgd0_si1564_142,ay
fmgd0_si1564_143,ay
fmgd0_si1564_144,ih
fmgd0_si1564_145,s
fmgd0_si1564_146,s
fmgd0_si1564_147,s
fmgd0_si1564_148,s
fmgd0_si1564_149,s
fmgd0_si1564_150,th
fmgd0_si1564_151,s
fmgd0_si1564_152,s
fmgd0_si1564_153,sil
fmgd0_si1564_154,z
fmgd0_si1564_155,sil
fmgd0_si1564_156,s
fmgd0_si1564_157,n
fmgd0_si1564_158,dh
fmgd0_si1564_159,b
fmgd0_si1564_160,iy
fmgd0_si1564_161,iy
fmgd0_si1564_162,ae
fmgd0_si1564_163,ae
fmgd0_si1564_164,ey
fmgd0_si1564_165,ey
fmgd0_si1564_166,ay
fmgd0_si1564_167,ey
fmgd0_si1564_168,ey
fmgd0_si1564_169,ey
fmgd0_si1564_170,ey
fmgd0_si1564_171,ey
fmgd0_si1564_172,iy
fmgd0_si1564_173,uw
fmgd0_si1564_174,sil
fmgd0_si1564_175,sil
fmgd0_si1564_176,sil
fmgd0_si1564_177,th
fmgd0_si1564_178,sil
fmgd0_si1564_179,g
fmgd0_si1564_180,dh
fmgd0_si1564_181,p
fmgd0_si1564_182,r
fmgd0_si1564_183,r
fmgd0_si1564_184,g
fmgd0_si1564_185,r
fmgd0_si1564_186,r
fmgd0_si1564_187,r
fmgd0_si1564_188,r
fmgd0_si1564_189,oy
fmgd0_si1564_190,er
fmgd0_si1564_191,er
fmgd0_si1564_192,ae
fmgd0_si1564_193,ae
fmgd0_si1564_194,ae
fmgd0_si1564_195,ae
fmgd0_si1564_196,ae
fmgd0_si1564_197,aw
fmgd0_si1564_198,l
fmgd0_si1564_199,l
fmgd0_si1564_200,l
fmgd0_si1564_201,ow
fmgd0_si1564_202,l
fmgd0_si1564_203,l
fmgd0_si1564_204,l
fmgd0_si1564_205,l
fmgd0_si1564_206,f
fmgd0_si1564_207,f
fmgd0_si1564_208,f
fmgd0_si1564_209,f
fmgd0_si1564_210,f
fmgd0_si1564_211,sil
fmgd0_si1564_212,f
fmgd0_si1564_213,f
fmgd0_si1564_214,f
fmgd0_si1564_215,f
fmgd0_si1564_216,f
fmgd0_si1564_217,f
fmgd0_si1564_218,ae
fmgd0_si1564_219,ae
fmgd0_si1564_220,ae
fmgd0_si1564_221,ae
fmgd0_si1564_222,ae
fmgd0_si1564_223,ae
fmgd0_si1564_224,ay
fmgd0_si1564_225,aw
fmgd0_si1564_226,ae
fmgd0_si1564_227,ae
fmgd0_si1564_228,ae
fmgd0_si1564_229,n
fmgd0_si1564_230,n
fmgd0_si1564_231,n
fmgd0_si1564_232,n
fmgd0_si1564_233,n
fmgd0_si1564_234,sil
fmgd0_si1564_235,z
fmgd0_si1564_236,z
fmgd0_si1564_237,z
fmgd0_si1564_238,z
fmgd0_si1564_239,s
fmgd0_si1564_240,z
fmgd0_si1564_241,z
fmgd0_si1564_242,dh
fmgd0_si1564_243,s
fmgd0_si1564_244,dh
fmgd0_si1564_245,z
fmgd0_si1564_246,ih
fmgd0_si1564_247,ih
fmgd0_si1564_248,ih
fmgd0_si1564_249,ih
fmgd0_si1564_250,ih
fmgd0_si1564_251,ih
fmgd0_si1564_252,ih
fmgd0_si1564_253,n
fmgd0_si1564_254,n
fmgd0_si1564_255,ih
fmgd0_si1564_256,z
fmgd0_si1564_257,z
fmgd0_si1564_258,z
fmgd0_si1564_259,z
fmgd0_si1564_260,z
fmgd0_si1564_261,z
fmgd0_si1564_262,z
fmgd0_si1564_263,z
fmgd0_si1564_264,z
fmgd0_si1564_265,s
fmgd0_si1564_266,s
fmgd0_si1564_267,ih
fmgd0_si1564_268,ih
fmgd0_si1564_269,ae
fmgd0_si1564_270,ae
fmgd0_si1564_271,ae
fmgd0_si1564_272,hh
fmgd0_si1564_273,ae
fmgd0_si1564_274,ae
fmgd0_si1564_275,ae
fmgd0_si1564_276,ae
fmgd0_si1564_277,ae
fmgd0_si1564_278,ae
fmgd0_si1564_279,ae
fmgd0_si1564_280,ae
fmgd0_si1564_281,ae
fmgd0_si1564_282,ae
fmgd0_si1564_283,n
fmgd0_si1564_284,n
fmgd0_si1564_285,n
fmgd0_si1564_286,n
fmgd0_si1564_287,m
fmgd0_si1564_288,n
fmgd0_si1564_289,sil
fmgd0_si1564_290,sil
fmgd0_si1564_291,sil
fmgd0_si1564_292,m
fmgd0_si1564_293,b
fmgd0_si1564_294,b
fmgd0_si1564_295,iy
fmgd0_si1564_296,ih
fmgd0_si1564_297,ey
fmgd0_si1564_298,eh
fmgd0_si1564_299,eh
fmgd0_si1564_300,eh
fmgd0_si1564_301,eh
fmgd0_si1564_302,er
fmgd0_si1564_303,er
fmgd0_si1564_304,er
fmgd0_si1564_305,er
fmgd0_si1564_306,r
fmgd0_si1564_307,r
fmgd0_si1564_308,er
fmgd0_si1564_309,er
fmgd0_si1564_310,w
fmgd0_si1564_311,w
fmgd0_si1564_312,l
fmgd0_si1564_313,w
fmgd0_si1564_314,w
fmgd0_si1564_315,w
fmgd0_si1564_316,oy
fmgd0_si1564_317,oy
fmgd0_si1564_318,w
fmgd0_si1564_319,w
fmgd0_si1564_320,er
fmgd0_si1564_321,er
fmgd0_si1564_322,er
fmgd0_si1564_323,er
fmgd0_si1564_324,oy
fmgd0_si1564_325,er
fmgd0_si1564_326,er
fmgd0_si1564_327,er
fmgd0_si1564_328,er
fmgd0_si1564_329,er
fmgd0_si1564_330,sil
fmgd0_si1564_331,sil
fmgd0_si1564_332,sil
fmgd0_si1564_333,sil
fmgd0_si1564_334,sil
fmgd0_si1564_335,b
fmgd0_si1564_336,b
fmgd0_si1564_337,b
fmgd0_si1564_338,b
fmgd0_si1564_339,b
fmgd0_si1564_340,r
fmgd0_si1564_341,r
fmgd0_si1564_342,r
fmgd0_si1564_343,r
fmgd0_si1564_344,r
fmgd0_si1564_345,r
fmgd0_si1564_346,r
fmgd0_si1564_347,r
fmgd0_si1564_348,ey
fmgd0_si1564_349,ey
fmgd0_si1564_350,ey
fmgd0_si1564_351,ey
fmgd0_si1564_352,ey
fmgd0_si1564_353,ih
fmgd0_si1564_354,ey
fmgd0_si1564_355,iy
fmgd0_si1564_356,ey
fmgd0_si1564_357,iy
fmgd0_si1564_358,iy
fmgd0_si1564_359,ih
fmgd0_si1564_360,sil
fmgd0_si1564_361,z
fmgd0_si1564_362,z
fmgd0_si1564_363,z
fmgd0_si1564_364,z
fmgd0_si1564_365,z
fmgd0_si1564_366,z
fmgd0_si1564_367,z
fmgd0_si1564_368,ah
fmgd0_si1564_369,ih
fmgd0_si1564_370,ih
fmgd0_si1564_371,ey
fmgd0_si1564_372,iy
fmgd0_si1564_373,ng
fmgd0_si1564_374,ng
fmgd0_si1564_375,ng
fmgd0_si1564_376,n
fmgd0_si1564_377,n
fmgd0_si1564_378,n
fmgd0_si1564_379,sil
fmgd0_si1564_380,sil
fmgd0_si1564_381,n
fmgd0_si1564_382,d
fmgd0_si1564_383,k
fmgd0_si1564_384,t
fmgd0_si1564_385,hh
fmgd0_si1564_386,hh
fmgd0_si1564_387,hh
fmgd0_si1564_388,hh
fmgd0_si1564_389,hh
fmgd0_si1564_390,ae
fmgd0_si1564_391,ae
fmgd0_si1564_392,aw
fmgd0_si1564_393,ae
fmgd0_si1564_394,ae
fmgd0_si1564_395,ae
fmgd0_si1564_396,ae
fmgd0_si1564_397,ay
fmgd0_si1564_398,ae
fmgd0_si1564_399,ae
fmgd0_si1564_400,ae
fmgd0_si1564_401,ae
fmgd0_si1564_402,ae
fmgd0_si1564_403,ae
fmgd0_si1564_404,hh
fmgd0_si1564_405,hh
fmgd0_si1564_406,ae
fmgd0_si1564_407,aw
fmgd0_si1564_408,aw
fmgd0_si1564_409,aa
fmgd0_si1564_410,l
fmgd0_si1564_411,l
fmgd0_si1564_412,aa
fmgd0_si1564_413,l
fmgd0_si1564_414,l
fmgd0_si1564_415,l
fmgd0_si1564_416,l
fmgd0_si1564_417,l
fmgd0_si1564_418,l
fmgd0_si1564_419,l
fmgd0_si1564_420,l
fmgd0_si1564_421,ah
fmgd0_si1564_422,l
fmgd0_si1564_423,ah
fmgd0_si1564_424,sil
fmgd0_si1564_425,s
fmgd0_si1564_426,s
fmgd0_si1564_427,s
fmgd0_si1564_428,s
fmgd0_si1564_429,s
fmgd0_si1564_430,z
fmgd0_si1564_431,sil
fmgd0_si1564_432,t
fmgd0_si1564_433,sil
fmgd0_si1564_434,ih
fmgd0_si1564_435,sil
fmgd0_si1564_436,sil
fmgd0_si1564_437,sil
fmgd0_si1564_438,sil
fmgd0_si1564_439,sil
fmgd0_si1564_440,sil
fmgd0_si1564_441,t
fmgd0_si1564_442,sil
fmgd0_si2194_1,sil
fmgd0_si2194_2,th
fmgd0_si2194_3,ih
fmgd0_si2194_4,th
fmgd0_si2194_5,sil
fmgd0_si2194_6,sil
fmgd0_si2194_7,sil
fmgd0_si2194_8,f
fmgd0_si2194_9,f
fmgd0_si2194_10,f
fmgd0_si2194_11,k
fmgd0_si2194_12,hh
fmgd0_si2194_13,dh
fmgd0_si2194_14,dh
fmgd0_si2194_15,dh
fmgd0_si2194_16,dh
fmgd0_si2194_17,dh
fmgd0_si2194_18,iy
fmgd0_si2194_19,iy
fmgd0_si2194_20,iy
fmgd0_si2194_21,iy
fmgd0_si2194_22,iy
fmgd0_si2194_23,iy
fmgd0_si2194_24,iy
fmgd0_si2194_25,iy
fmgd0_si2194_26,iy
fmgd0_si2194_27,iy
fmgd0_si2194_28,iy
fmgd0_si2194_29,iy
fmgd0_si2194_30,ih
fmgd0_si2194_31,iy
fmgd0_si2194_32,iy
fmgd0_si2194_33,iy
fmgd0_si2194_34,l
fmgd0_si2194_35,m
fmgd0_si2194_36,l
fmgd0_si2194_37,l
fmgd0_si2194_38,ae
fmgd0_si2194_39,ae
fmgd0_si2194_40,ae
fmgd0_si2194_41,ae
fmgd0_si2194_42,ae
fmgd0_si2194_43,ae
fmgd0_si2194_44,ae
fmgd0_si2194_45,ay
fmgd0_si2194_46,sil
fmgd0_si2194_47,sil
fmgd0_si2194_48,v
fmgd0_si2194_49,sil
fmgd0_si2194_50,f
fmgd0_si2194_51,f
fmgd0_si2194_52,f
fmgd0_si2194_53,s
fmgd0_si2194_54,f
fmgd0_si2194_55,f
fmgd0_si2194_56,f
fmgd0_si2194_57,f
fmgd0_si2194_58,f
fmgd0_si2194_59,f
fmgd0_si2194_60,t
fmgd0_si2194_61,aa
fmgd0_si2194_62,aa
fmgd0_si2194_63,aa
fmgd0_si2194_64,aa
fmgd0_si2194_65,ow
fmgd0_si2194_66,l
fmgd0_si2194_67,aa
fmgd0_si2194_68,aa
fmgd0_si2194_69,l
fmgd0_si2194_70,l
fmgd0_si2194_71,aa
fmgd0_si2194_72,l
fmgd0_si2194_73,l
fmgd0_si2194_74,l
fmgd0_si2194_75,aa
fmgd0_si2194_76,l
fmgd0_si2194_77,aa
fmgd0_si2194_78,l
fmgd0_si2194_79,l
fmgd0_si2194_80,l
fmgd0_si2194_81,l
fmgd0_si2194_82,l
fmgd0_si2194_83,ay
fmgd0_si2194_84,l
fmgd0_si2194_85,ae
fmgd0_si2194_86,ae
fmgd0_si2194_87,ay
fmgd0_si2194_88,ay
fmgd0_si2194_89,ae
fmgd0_si2194_90,ae
fmgd0_si2194_91,ey
fmgd0_si2194_92,ey
fmgd0_si2194_93,ih
fmgd0_si2194_94,ih
fmgd0_si2194_95,n
fmgd0_si2194_96,n
fmgd0_si2194_97,n
fmgd0_si2194_98,n
fmgd0_si2194_99,n
fmgd0_si2194_100,sil
fmgd0_si2194_101,sil
fmgd0_si2194_102,l
fmgd0_si2194_103,l
fmgd0_si2194_104,sil
fmgd0_si2194_105,p
fmgd0_si2194_106,t
fmgd0_si2194_107,t
fmgd0_si2194_108,t
fmgd0_si2194_109,t
fmgd0_si2194_110,t
fmgd0_si2194_111,t
fmgd0_si2194_112,ih
fmgd0_si2194_113,uw
fmgd0_si2194_114,uw
fmgd0_si2194_115,er
fmgd0_si2194_116,uw
fmgd0_si2194_117,l
fmgd0_si2194_118,er
fmgd0_si2194_119,er
fmgd0_si2194_120,er
fmgd0_si2194_121,er
fmgd0_si2194_122,ih
fmgd0_si2194_123,ih
fmgd0_si2194_124,ih
fmgd0_si2194_125,s
fmgd0_si2194_126,v
fmgd0_si2194_127,s
fmgd0_si2194_128,s
fmgd0_si2194_129,s
fmgd0_si2194_130,th
fmgd0_si2194_131,s
fmgd0_si2194_132,s
fmgd0_si2194_133,s
fmgd0_si2194_134,z
fmgd0_si2194_135,t
